City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
329,Enshi,CN,30.3,109.4833,45.95,86,2,0.87,clear sky
330,Ulladulla,AU,-35.35,150.4667,61.7,68,100,6.89,overcast clouds
331,Kavaratti,IN,10.5669,72.642,80.8,77,54,8.93,broken clouds
332,Harrison,US,30.4091,-89.0436,68.02,90,1,3.44,clear sky
333,Maria La Baja,CO,9.9832,-75.3016,82.24,90,96,2.59,overcast clouds
334,Nanchang,CN,28.6833,115.8833,50.56,49,20,2.42,few clouds
335,Caravelas,BR,-17.7125,-39.2481,74.25,87,6,3.51,clear sky
336,Balkanabat,TM,39.5108,54.3671,45.18,62,0,7.85,clear sky
337,Bedford,GB,52.1346,-0.4663,41.22,89,100,16.06,light rain
338,Acari,PE,-15.4311,-74.6158,70.99,79,81,5.32,broken clouds
339,Necochea,AR,-38.5473,-58.7368,57.04,69,98,10.71,overcast clouds
340,Nanakuli,US,21.3906,-158.1547,75.7,70,20,12.66,light rain
341,Darhan,MN,49.4867,105.9228,11.07,90,59,4.23,broken clouds
342,Ghanzi,BW,-21.5667,21.7833,70.5,71,100,12.15,light rain
343,Kargil,IN,34.5667,76.1,13.39,77,77,2.33,light snow
344,Nalut,LY,30.3333,10.85,44.22,51,0,3.27,clear sky
345,Kazachinskoye,RU,57.6953,93.2761,19.9,87,100,10.85,overcast clouds
346,Flinders,AU,-34.5833,150.8552,66.18,80,93,12.21,overcast clouds
347,Discovery Bay,US,37.9085,-121.6002,63.09,72,1,6.91,haze
348,Kurchum,KZ,48.5722,83.6542,10.85,87,22,3.15,few clouds
349,Mackay,AU,-21.15,149.2,86.04,70,75,16.11,broken clouds
350,Durham,US,36.0335,-78.8664,64.62,72,75,1.01,broken clouds
351,Tessalit,ML,20.1986,1.0114,64.81,17,71,8.77,broken clouds
352,Alofi,NU,-19.0595,-169.9187,84.09,74,61,8.05,light rain
353,Hammerfest,NO,70.6634,23.6821,16.25,67,51,5.75,broken clouds
354,Uthal,PK,25.8072,66.6219,66.47,45,0,4.36,clear sky
355,Mana,GF,5.6592,-53.7767,77.56,90,100,9.06,overcast clouds
356,Mudgee,AU,-32.5943,149.5871,64.78,59,90,14.97,overcast clouds
357,Adrar,MR,20.5022,-10.0711,65.08,17,87,11.25,overcast clouds
358,Oranjemund,NA,-28.55,16.4333,60.19,89,68,5.17,broken clouds
359,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,74.79,92,72,5.08,broken clouds
360,Chifeng,CN,42.2683,118.9636,29.62,38,0,5.61,clear sky
361,Pochutla,MX,15.7432,-96.4661,85.05,64,1,2.77,clear sky
362,Saint-Philippe,RE,-21.3585,55.7679,76.55,84,31,10.07,scattered clouds
363,Luanda,AO,-8.8368,13.2343,77.0,85,88,9.17,light rain
364,Okitipupa,NG,6.5047,4.7839,76.82,93,74,1.86,broken clouds
365,Saint-Joseph,RE,-21.3667,55.6167,74.21,82,22,8.7,few clouds
366,Yuksekova,TR,37.5736,44.2872,20.03,31,54,3.02,broken clouds
367,Aksu,CN,41.1231,80.2644,26.31,46,100,0.25,overcast clouds
368,Nemuro,JP,43.3236,145.575,33.53,65,27,20.67,scattered clouds
369,San Patricio,US,28.017,-97.5169,80.69,77,63,12.35,broken clouds
370,Luton,GB,51.8797,-0.4175,42.19,91,90,14.97,light rain
371,Hobyo,SO,5.3505,48.5268,78.67,74,64,14.29,broken clouds
372,Kofele,ET,7.0667,38.7833,46.4,72,46,7.63,scattered clouds
373,Gwembe,ZM,-16.4975,27.6069,72.46,41,0,4.59,clear sky
374,Clyde River,CA,70.4692,-68.5914,12.43,92,100,35.68,light snow
375,Hervey Bay,AU,-25.2986,152.8535,85.03,73,35,5.01,scattered clouds
376,Tura,IN,25.5198,90.2201,62.82,82,97,3.22,overcast clouds
377,Pontes E Lacerda,BR,-15.2261,-59.3353,77.05,88,100,2.04,heavy intensity rain
378,Nhulunbuy,AU,-12.2333,136.7667,88.41,62,100,4.61,overcast clouds
379,Burnie,AU,-41.0667,145.9167,56.43,65,84,11.86,broken clouds
380,Champerico,GT,14.3,-91.9167,90.14,69,1,4.74,clear sky
381,Kortkeros,RU,61.8106,51.5806,5.18,94,100,9.71,light snow
382,Novokizhinginsk,RU,51.6115,109.5917,21.72,93,75,7.52,snow
383,Ancud,CL,-41.8697,-73.8203,63.43,73,0,2.24,clear sky
384,Aanekoski,FI,62.6946,25.818,-0.33,92,23,7.7,few clouds
385,Jalingo,NG,8.8833,11.3667,79.75,31,76,4.27,broken clouds
386,Kismayo,SO,-0.3582,42.5454,79.18,78,28,11.92,scattered clouds
387,Luderitz,NA,-26.6481,15.1594,59.76,89,13,3.98,few clouds
388,Billings,US,45.7833,-108.5007,37.29,72,75,3.44,broken clouds
389,Santo Antonio Do Ica,BR,-3.1022,-67.9397,74.46,98,99,2.86,overcast clouds
390,Northam,GB,51.0333,-4.2167,44.62,78,39,25.43,scattered clouds
391,Huarmey,PE,-10.0681,-78.1522,67.69,85,100,8.21,overcast clouds
392,Aktau,KZ,43.65,51.2,37.98,67,48,19.8,scattered clouds
393,Vawkavysk,BY,53.1561,24.4513,26.71,96,70,4.05,broken clouds
394,Acapulco,MX,16.8634,-99.8901,79.79,71,2,6.44,clear sky
395,Ambon,ID,-3.6954,128.1814,80.74,89,20,3.44,few clouds
396,Monrovia,LR,6.3005,-10.7969,78.57,79,62,6.17,broken clouds
397,Wairoa,NZ,-39.0333,177.3667,73.6,58,99,5.48,overcast clouds
398,Poum,NC,-20.2333,164.0167,81.54,70,17,9.62,few clouds
399,Chapais,CA,49.7834,-74.8492,-7.82,97,99,1.28,overcast clouds
400,Tonj,SS,7.2737,28.6822,80.46,38,16,3.96,few clouds
401,Oistins,BB,13.0667,-59.5333,78.89,78,40,14.97,scattered clouds
402,Gimli,CA,50.6336,-96.9907,14.05,79,72,10.36,broken clouds
403,Esil,KZ,51.9556,66.4042,22.23,90,100,8.25,overcast clouds
404,Guerrero Negro,MX,27.9769,-114.0611,64.81,76,100,19.95,overcast clouds
405,Davila,PH,18.4726,120.5763,71.58,73,89,24.49,overcast clouds
406,Tabatinga,BR,-4.2525,-69.9381,80.69,94,40,0.0,scattered clouds
407,Deputatskiy,RU,69.3,139.9,-36.58,96,75,1.79,broken clouds
408,Aykhal,RU,66.0,111.5,-20.36,99,99,4.94,overcast clouds
409,Hatillo,PR,18.4863,-66.8254,79.93,93,40,13.65,scattered clouds
410,Beloha,MG,-25.1667,45.05,72.41,85,0,5.32,clear sky
411,Ostrovnoy,RU,68.0531,39.5131,5.0,97,83,7.67,broken clouds
412,Nador,MA,35.174,-2.9287,61.05,67,0,23.02,clear sky
413,Jackson,US,42.4165,-122.8345,58.24,63,82,0.65,broken clouds
414,Ploemeur,FR,47.7333,-3.4333,47.82,83,0,8.05,clear sky
415,Fengkou,CN,30.0833,113.2667,48.29,49,3,4.36,clear sky
416,Sunyani,GH,7.3399,-2.3268,74.21,56,56,2.17,broken clouds
417,Dudinka,RU,69.4058,86.1778,-30.39,99,94,6.46,overcast clouds
418,Ballina,AU,-28.8667,153.5667,75.38,95,75,5.75,light rain
419,Gizo,SB,-8.103,156.8419,84.07,73,90,5.48,light rain
420,Temerloh,MY,3.4483,102.4176,73.44,97,99,1.41,overcast clouds
421,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,77.97,85,35,8.57,scattered clouds
422,Zhuhai,CN,22.2769,113.5678,64.11,68,0,10.36,clear sky
423,Coihaique,CL,-45.5752,-72.0662,64.35,48,40,10.36,scattered clouds
424,Irbit,RU,57.6705,63.071,34.32,97,100,11.83,light rain
425,Kijang,KR,35.2442,129.2139,33.53,58,1,4.52,clear sky
426,Anloga,GH,5.7947,0.8973,82.62,81,58,9.15,broken clouds
427,Tommot,RU,58.9564,126.2925,22.53,86,96,9.57,overcast clouds
428,Susanville,US,40.4163,-120.653,55.24,48,1,0.0,clear sky
429,Kosh-Agach,RU,50.0,88.6667,4.6,92,27,3.44,scattered clouds
430,Zhezkazgan,KZ,47.8043,67.7144,29.35,71,100,6.67,overcast clouds
431,Am Timan,TD,11.0297,20.2827,77.38,27,5,5.17,clear sky
432,Dovolnoye,RU,54.4958,79.6671,26.94,95,100,12.17,overcast clouds
433,Sinnamary,GF,5.3833,-52.95,77.9,88,91,9.4,light rain
434,Poya,NC,-21.35,165.15,86.02,59,8,3.85,clear sky
435,Camargo,MX,27.6667,-105.1667,70.56,32,99,0.69,overcast clouds
436,Hamilton,US,39.1834,-84.5333,46.99,58,1,1.01,clear sky
437,Oyem,GA,1.5995,11.5793,69.51,96,95,2.3,overcast clouds
438,Sioux Lookout,CA,50.1001,-91.917,8.98,85,75,3.44,broken clouds
439,Kholmogory,RU,64.2229,41.656,-5.69,72,73,9.48,broken clouds
440,Taltal,CL,-25.4,-70.4833,64.35,74,32,4.83,scattered clouds
441,Qasigiannguit,GL,68.8193,-51.1922,35.85,41,100,40.69,light rain
442,Hambantota,LK,6.1241,81.1185,76.89,86,75,4.9,broken clouds
443,Vestmanna,FO,62.1564,-7.1664,32.92,75,40,5.75,scattered clouds
444,Mersing,MY,2.4312,103.8405,76.91,88,100,5.75,overcast clouds
445,Barcelos,PT,41.5388,-8.6151,49.28,79,46,7.45,scattered clouds
446,Powell,US,40.1578,-83.0752,42.8,66,1,5.75,clear sky
447,Llaillay,CL,-32.85,-70.9667,83.52,40,0,3.94,clear sky
448,Alta Floresta,BR,-9.8756,-56.0861,73.76,96,100,1.21,heavy intensity rain
449,Mitzic,GA,0.7821,11.549,70.38,95,100,1.1,overcast clouds
450,Christchurch,NZ,-43.5333,172.6333,80.01,50,74,4.0,broken clouds
451,Severomuysk,RU,56.1481,113.4267,4.14,97,100,3.4,light snow
452,Mutoko,ZW,-17.397,32.2268,71.01,44,22,9.06,few clouds
453,Saint-Francois,FR,46.4154,3.9054,40.48,88,75,4.61,broken clouds
454,Along,IN,28.1667,94.7667,54.99,84,24,1.41,few clouds
455,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,80.46,42,77,11.88,broken clouds
456,Vila Franca Do Campo,PT,37.7167,-25.4333,63.19,86,80,0.78,broken clouds
457,Shelburne,CA,44.0787,-80.2041,32.56,79,49,13.56,scattered clouds
458,Seguela,CI,7.9611,-6.6731,79.68,51,45,3.18,scattered clouds
459,Granja,BR,-3.1203,-40.8261,78.82,79,70,6.6,broken clouds
460,Saint-Leu,RE,-21.15,55.2833,74.68,80,9,4.38,clear sky
461,Kommunisticheskiy,RU,61.6789,64.4819,1.35,96,100,9.42,light snow
462,Te Anau,NZ,-45.4167,167.7167,53.13,95,96,7.38,light rain
463,Salamiyah,SY,35.0113,37.0532,55.94,42,100,5.68,overcast clouds
464,Tibacuy,CO,4.3511,-72.4564,79.86,64,97,5.5,overcast clouds
465,Kristinehamn,SE,59.3098,14.1081,24.37,90,46,12.68,scattered clouds
466,Marsh Harbour,BS,26.5412,-77.0636,76.21,62,34,7.38,scattered clouds
467,Harindanga,IN,22.0383,88.3214,71.58,93,100,11.32,overcast clouds
468,Mount Gambier,AU,-37.8333,140.7667,60.71,51,40,9.22,scattered clouds
469,Namatanai,PG,-3.6667,152.4333,86.13,68,74,7.9,light rain
470,Jawhar,SO,2.7809,45.5005,74.34,77,54,11.18,broken clouds
471,Kiruna,SE,67.8557,20.2251,-8.48,77,89,2.3,overcast clouds
472,Kourou,GF,5.1552,-52.6478,77.05,90,91,7.36,overcast clouds
473,Klaksvik,FO,62.2266,-6.589,34.72,57,100,19.91,overcast clouds
474,College,US,64.8569,-147.8028,-21.01,73,75,0.0,broken clouds
475,Korla,CN,41.7597,86.1469,25.86,61,96,1.68,overcast clouds
476,Bonavista,CA,48.6499,-53.1147,28.11,53,75,27.58,broken clouds
477,Sesheke,ZM,-17.4759,24.2968,76.32,58,88,5.7,overcast clouds
478,Mercedes,AR,-34.6515,-59.4307,71.04,63,99,8.19,overcast clouds
479,Hutchinson,US,38.0608,-97.9298,55.35,49,75,1.01,broken clouds
480,Sambava,MG,-14.2667,50.1667,77.04,82,45,9.75,scattered clouds
481,Asau,RO,46.4333,26.4,29.75,82,68,4.83,broken clouds
482,Rundu,NA,-17.9333,19.7667,69.3,83,100,8.61,overcast clouds
483,Koupela,BF,12.1794,-0.3517,77.67,14,4,8.63,clear sky
484,Shurugwi,ZW,-19.6702,30.0059,72.07,38,57,7.29,broken clouds
485,Otradnoye,RU,59.7775,30.8181,12.18,93,98,6.29,overcast clouds
486,Cehegin,ES,38.0924,-1.7985,50.16,81,1,7.47,clear sky
487,Taoudenni,ML,22.6783,-3.9836,57.96,20,4,13.04,clear sky
488,Heihe,CN,50.2441,127.4902,9.18,96,26,6.31,scattered clouds
489,Singkang,MY,2.1006,102.7994,75.09,92,99,5.23,overcast clouds
490,Ust-Maya,RU,60.4167,134.5333,-10.35,99,100,3.13,overcast clouds
491,Otavi,NA,-19.65,17.3333,69.93,22,54,5.3,broken clouds
492,Shaunavon,CA,49.6501,-108.4181,24.58,95,100,12.44,snow
493,San Cristobal,VE,7.7669,-72.225,73.58,82,73,2.51,broken clouds
494,Hami,CN,42.8,93.45,26.46,54,75,4.61,broken clouds
495,Bossangoa,CF,6.4926,17.4552,77.11,41,82,3.15,broken clouds
496,Tres Lagoas,BR,-20.7511,-51.6783,79.74,48,84,2.59,broken clouds
497,Bodden Town,KY,19.2833,-81.25,80.01,84,92,5.01,overcast clouds
498,Verkhnevilyuysk,RU,63.4453,120.3167,10.33,89,100,7.38,overcast clouds
499,Port Hawkesbury,CA,45.6169,-61.3485,28.58,55,18,7.56,few clouds
500,Inongo,CD,-1.95,18.2667,69.78,94,100,3.83,overcast clouds
501,Ola,RU,59.5833,151.2833,1.02,92,99,5.95,overcast clouds
502,Jinchang,CN,38.4953,102.1739,33.06,16,7,1.79,clear sky
503,Taiyuan,CN,37.8694,112.5603,17.46,73,0,2.24,clear sky
504,Corrente,BR,-3.7367,-43.3394,73.71,98,100,1.28,light rain
505,Gravdal,NO,68.1214,13.5031,25.83,59,8,14.07,clear sky
506,Nipawin,CA,53.3668,-104.0009,1.44,92,1,3.44,clear sky
507,Boa Vista,BR,2.8197,-60.6733,85.98,58,0,4.61,clear sky
508,Santa Luzia,BR,-19.7697,-43.8514,72.68,73,0,16.11,clear sky
509,Faya,SA,18.3851,42.4509,50.52,42,0,1.43,clear sky
510,Hohhot,CN,40.8106,111.6522,8.89,72,0,4.47,clear sky
511,Ust-Kut,RU,56.7938,105.7672,21.29,87,100,12.46,overcast clouds
512,Surat Thani,TH,9.1667,99.25,78.19,93,20,8.05,few clouds
513,Acarau,BR,-2.8856,-40.12,79.81,82,36,12.84,scattered clouds
514,Novyy Urgal,RU,51.0736,132.5642,-7.71,97,84,1.77,broken clouds
515,Vanavara,RU,60.34,102.2797,8.01,80,99,12.64,overcast clouds
516,Antigonish,CA,45.6169,-61.9986,28.81,75,6,5.3,clear sky
517,Bethanien,NA,-26.502,17.1583,53.94,71,0,7.61,clear sky
518,Ermelo,ZA,-26.5333,29.9833,57.11,97,91,6.55,heavy intensity rain
519,Villamar,MX,20.0167,-102.6,67.06,33,39,3.58,scattered clouds
520,Nyimba,ZM,-14.5566,30.8149,77.29,44,16,6.04,few clouds
521,Alekseyevsk,RU,57.8406,108.3492,22.44,84,100,12.88,overcast clouds
522,Thayetmyo,MM,19.3167,95.1833,68.52,83,68,1.99,broken clouds
523,Voyinka,UA,45.8699,33.9914,40.24,90,100,8.61,overcast clouds
524,Cayenne,GF,4.9333,-52.3333,77.04,92,90,1.14,light rain
525,Nantucket,US,41.2835,-70.0995,42.96,66,96,14.85,overcast clouds
526,Susangerd,IR,31.5608,48.1831,51.82,30,86,7.18,overcast clouds
527,Papara,BR,-3.9839,-38.7273,83.71,85,68,2.59,broken clouds
528,Santa Cruz,BO,-17.8,-63.1667,81.86,78,75,6.91,broken clouds
529,Slave Lake,CA,55.2834,-114.769,3.18,78,75,14.97,light snow
530,Santa Teresa,VE,10.2341,-66.6631,70.07,86,37,2.33,scattered clouds
531,Rocha,UY,-34.4833,-54.3333,59.72,94,75,5.12,broken clouds
532,Midland,US,31.9974,-102.0779,70.47,27,1,0.0,clear sky
533,Lublin,PL,51.0,23.0,27.39,62,91,6.13,overcast clouds
534,Wum,CM,6.3833,10.0667,72.34,43,91,2.3,overcast clouds
535,Necocli,CO,8.4234,-76.786,77.94,87,99,2.73,overcast clouds
536,Tupik,RU,54.4253,119.9327,3.27,95,95,1.25,overcast clouds
537,Karratha,AU,-20.7377,116.8463,94.71,22,61,17.69,broken clouds
538,Saint-Louis,SN,16.3333,-15.0,82.04,13,100,10.71,overcast clouds
539,Fomboni,KM,-12.28,43.7425,81.97,75,38,14.2,scattered clouds
540,Beltinci,SI,46.6053,16.2406,41.38,100,100,3.27,light snow
541,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,74.21,98,97,2.06,overcast clouds
542,Ust-Kuyga,RU,70.0167,135.6,-31.38,90,99,7.02,overcast clouds
543,Aloleng,PH,16.1307,119.7824,76.17,65,71,11.9,broken clouds
544,Ust-Koksa,RU,50.2696,85.6108,9.59,87,58,2.06,broken clouds
545,Cortland,US,42.6001,-76.083,38.41,63,75,9.22,broken clouds
546,Aduturai,IN,11.0147,79.4791,72.61,97,28,2.28,scattered clouds
547,Bull Savanna,JM,17.8868,-77.5902,75.56,84,98,7.83,overcast clouds
548,Porto Novo,BJ,6.4965,2.6036,82.22,84,66,6.04,broken clouds
549,Baruun-Urt,MN,46.6806,113.2792,20.79,49,92,5.3,overcast clouds
550,Villeneuve-Sur-Lot,FR,44.5,0.6667,42.85,91,100,11.14,overcast clouds
551,Tymovskoye,RU,50.8456,142.655,8.42,88,83,8.01,broken clouds
552,Lazaro Cardenas,MX,17.9583,-102.2,79.43,74,52,5.17,broken clouds
553,Guider,CM,9.9342,13.9486,79.32,27,68,6.69,broken clouds
554,Morro Bay,US,35.3658,-120.8499,61.25,79,10,3.0,clear sky
555,Fuyang,CN,32.9,115.8167,43.57,48,76,5.39,broken clouds
556,Ixtapa,MX,20.7,-105.2,80.22,87,97,5.01,overcast clouds
557,Andenes,NO,69.3143,16.1194,15.78,67,1,10.36,clear sky
558,Margate,GB,51.3813,1.3862,42.31,76,96,1.99,overcast clouds
559,Alekseyevka,RU,50.6309,38.6903,29.08,82,99,5.12,overcast clouds
560,Chota,PE,-6.55,-78.65,61.5,95,97,2.24,light rain
561,Zyryanka,RU,65.75,150.85,-41.84,100,40,5.7,scattered clouds
562,Trairi,BR,-3.2778,-39.2689,80.94,79,38,11.25,scattered clouds
563,Auki,SB,-8.7676,160.7034,85.6,68,72,4.94,broken clouds
564,La Paz,BO,-16.5,-68.15,53.58,81,75,5.75,broken clouds
565,Gumdag,TM,39.2061,54.5906,41.29,74,0,13.38,clear sky
566,Antofagasta,CL,-23.65,-70.4,63.68,75,32,5.14,scattered clouds
567,Jalu,LY,29.0331,21.5482,55.45,56,2,13.62,clear sky
568,Pahrump,US,36.2083,-115.9839,68.05,19,0,3.22,clear sky
569,Lakes Entrance,AU,-37.8811,147.981,63.16,54,36,12.41,scattered clouds
570,San Jose,US,37.3394,-121.895,62.19,70,40,5.75,mist
571,Mayumba,GA,-3.432,10.6554,77.16,92,100,6.24,overcast clouds
572,Okhotsk,RU,59.3833,143.3,-17.93,88,79,11.83,broken clouds
573,Storsteinnes,NO,69.2408,19.2344,19.4,92,7,6.26,clear sky
574,Morondava,MG,-20.2833,44.2833,78.71,83,34,2.06,scattered clouds
575,Mildura,AU,-34.2,142.15,67.06,45,56,6.91,broken clouds
576,Nara,JP,34.6851,135.8049,45.5,60,43,4.14,scattered clouds
577,Huilong,CN,31.8111,121.655,54.93,61,10,4.25,clear sky
578,Bud,US,39.447,-86.1758,43.32,61,70,6.44,broken clouds
579,Mirnyy,RU,62.5353,113.9611,5.23,65,98,18.01,overcast clouds
580,Samur,RU,41.8253,48.486,45.79,56,4,1.25,clear sky
581,Salalah,OM,17.0151,54.0924,75.29,41,0,2.3,clear sky
582,Parrita,CR,9.5201,-84.3225,87.57,86,31,1.61,scattered clouds
583,Syumsi,RU,57.1111,51.6149,26.38,88,98,9.22,overcast clouds
584,Kutum,SD,14.2,24.6667,66.49,28,0,8.23,clear sky
585,Aksarka,RU,66.5606,67.7975,-28.68,99,11,5.68,few clouds
586,Nioro,GM,13.35,-15.75,74.82,50,99,5.95,overcast clouds
587,Vadso,NO,70.0744,29.7487,-10.32,94,34,18.75,scattered clouds
588,Bagotville,AU,-28.9833,153.4167,75.22,96,98,10.11,light rain
589,Betare Oya,CM,5.6,14.0833,73.47,57,100,1.21,overcast clouds
590,Sharjah,AE,25.3573,55.4033,74.25,60,20,4.61,few clouds
591,Rio Grande,BR,-32.035,-52.0986,69.94,80,91,14.25,overcast clouds
592,Bata,GQ,1.8639,9.7658,79.61,85,100,6.15,overcast clouds
593,Vardo,NO,70.3705,31.1107,20.86,78,17,25.21,few clouds
594,Alamos,MX,27.0167,-108.9333,77.72,28,100,3.8,overcast clouds
595,Yangambi,CD,0.8102,24.4336,70.93,99,91,1.36,overcast clouds
596,Eyl,SO,7.9803,49.8164,74.05,72,96,14.94,overcast clouds
597,Conde,BR,-7.2597,-34.9075,78.26,94,20,6.91,few clouds
598,Narrabri,AU,-30.3167,149.7833,77.52,44,7,17.27,clear sky
599,Labuhan,ID,-6.8844,112.2051,79.2,82,100,8.52,moderate rain
600,Yenagoa,NG,4.9247,6.2642,78.69,85,73,4.59,broken clouds
601,Santiago Del Estero,AR,-27.7951,-64.2615,73.8,47,93,6.64,overcast clouds
602,Port Shepstone,ZA,-30.7414,30.455,71.02,93,100,4.61,overcast clouds
603,Kinablangan,PH,7.6947,126.5503,80.29,78,66,10.36,broken clouds
604,Kroonstad,ZA,-27.6504,27.2349,58.77,87,99,14.0,overcast clouds
605,Belyy Yar,RU,53.6039,91.3903,19.85,87,0,0.0,clear sky
606,Agadez,NE,19.75,10.25,61.83,24,61,10.69,broken clouds
607,Malatya,TR,38.5,38.0,33.85,87,75,2.3,broken clouds
608,Santa Lucia,ES,27.9117,-15.5407,58.77,55,0,11.5,clear sky
609,Harper,LR,4.375,-7.7169,79.48,82,38,6.35,scattered clouds
610,Shepetivka,UA,50.1855,27.0637,24.46,79,89,6.91,overcast clouds
611,Polje,BA,43.8806,18.0744,34.9,93,90,7.36,overcast clouds
612,Eucaliptus,BO,-17.5833,-67.5167,54.14,58,56,17.49,broken clouds
613,Vradiyivka,UA,47.862,30.5919,29.61,67,83,4.65,broken clouds
614,Kenai,US,60.5544,-151.2583,8.15,85,90,8.05,light snow
615,Tazovskiy,RU,67.4667,78.7,-30.73,99,43,4.92,scattered clouds
616,Akdepe,TM,42.0551,59.3788,24.8,77,98,2.57,overcast clouds
617,Tual,ID,-5.6667,132.75,81.36,84,100,15.79,moderate rain
618,Kimberley,ZA,-28.7323,24.7623,62.29,94,85,8.05,overcast clouds
619,Qandala,SO,11.472,49.8728,74.34,56,2,2.82,clear sky
620,Aswan,EG,24.0934,32.907,67.93,24,0,5.23,clear sky
621,Daru,PG,-9.0763,143.2092,86.22,68,95,8.1,overcast clouds
622,Alta Gracia,AR,-31.6529,-64.4283,75.36,51,90,2.53,overcast clouds
623,Lons-Le-Saunier,FR,46.75,5.75,37.24,98,100,8.52,light rain
624,Itarema,BR,-2.9248,-39.9167,79.77,82,53,12.53,broken clouds
625,Khandbari,NP,27.3747,87.2039,57.79,74,74,2.98,broken clouds
626,Ahuimanu,US,21.4447,-157.8378,75.45,74,90,12.66,light rain
627,San Julian,MX,21.0167,-102.1667,65.17,26,22,3.02,few clouds
628,Sampit,ID,-2.5333,112.95,74.08,97,100,2.06,overcast clouds
629,Esqueda,MX,30.7167,-109.5833,62.47,23,100,4.99,overcast clouds
630,Townsville,AU,-19.25,146.8,85.08,70,75,3.44,broken clouds
631,Sarangani,PH,5.4033,125.4636,82.08,72,82,2.64,broken clouds
632,Talara,PE,-4.5772,-81.2719,72.36,78,0,13.8,clear sky
633,Grindavik,IS,63.8424,-22.4338,28.87,80,0,14.97,clear sky
634,Athabasca,CA,54.7169,-113.2854,13.82,84,100,9.31,overcast clouds
635,Gornyy,RU,55.1153,83.9059,25.79,95,100,8.63,overcast clouds
636,Piacabucu,BR,-10.4056,-36.4344,78.91,85,67,10.33,broken clouds
637,Tocopilla,CL,-22.092,-70.1979,67.95,67,35,4.92,scattered clouds
638,Imuris,MX,30.7833,-110.8667,66.18,26,100,4.85,overcast clouds
639,Meiktila,MM,20.8667,95.8667,65.8,79,76,2.77,broken clouds
640,Mangai,CD,-4.05,19.5333,70.79,99,99,1.25,overcast clouds
641,Kloulklubed,PW,7.0419,134.2556,81.1,74,88,5.55,overcast clouds
642,Decatur,US,39.8403,-88.9548,42.66,60,1,5.75,clear sky
643,Pepel,SL,8.5817,-13.0628,82.62,74,40,8.05,thunderstorm
644,Moyo,UG,3.6609,31.7247,69.96,64,35,3.04,scattered clouds
645,Vostok,RU,46.4856,135.8833,0.54,81,73,5.46,broken clouds
646,Hofn,IS,64.2539,-15.2082,30.51,60,0,8.3,clear sky
647,Magadan,RU,59.5667,150.8,0.54,95,100,9.69,overcast clouds
648,Umm Lajj,SA,25.0213,37.2685,75.69,54,1,2.95,clear sky
649,Bundaberg,AU,-24.85,152.35,86.22,60,90,5.01,overcast clouds
650,Ossora,RU,59.2353,163.0719,27.09,97,100,5.03,light snow
651,Miraflores,MX,19.2167,-98.8083,66.61,42,0,2.51,clear sky
652,Struer,DK,56.4912,8.5838,37.98,95,100,19.55,overcast clouds
653,Ngunguru,NZ,-35.6167,174.5,76.15,82,94,12.68,overcast clouds
654,Kushima,JP,31.4583,131.2333,37.44,58,0,2.73,clear sky
655,Baoning,CN,25.3378,110.026,39.06,93,0,2.24,clear sky
656,Kaili,ID,-3.4626,120.2147,71.35,88,98,0.94,overcast clouds
657,Mitsamiouli,KM,-11.3847,43.2844,81.28,77,97,14.05,overcast clouds
658,Turbana,CO,10.2717,-75.4422,81.41,79,100,7.65,overcast clouds
659,Balingasay,PH,16.3573,119.8564,76.66,67,51,14.05,broken clouds
